"Customer.ID","Age","Gender","Total.Revenue","Pay.Method","Sales.Channel","Subscription.Status","Season","Product.Category","Location"
354,63,"Male",64,"Debit Card","Offline","Member","Fall","Footwear","Missouri"
355,58,"Male",76,"Venmo","Online","Member","Fall","Accessories","Pennsylvania"
356,37,"Male",42,"PayPal","2-Day Shipping","Member","Fall","Accessories","Oregon"
357,56,"Male",80,"Cash","Standard","Member","Spring","Clothing","Nevada"
358,18,"Male",56,"Credit Card","Standard","Member","Spring","Accessories","Arkansas"
359,48,"Male",25,"Credit Card","Online","Member","Summer","Accessories","Minnesota"
360,31,"Male",74,"Credit Card","Offline","Member","Winter","Footwear","Georgia"
361,51,"Male",30,"Debit Card","Standard","Member","Summer","Clothing","Rhode Island"
362,65,"Male",96,"Cash","Online","Member","Spring","Clothing","Nevada"
363,53,"Male",64,"Venmo","Online","Member","Fall","Footwear","Texas"
364,55,"Male",88,"Bank Transfer","Online","Member","Winter","Clothing","Florida"
365,62,"Male",88,"Venmo","Online","Member","Summer","Footwear","North Dakota"
366,55,"Male",88,"PayPal","Standard","Member","Summer","Accessories","West Virginia"
367,64,"Male",36,"Venmo","Offline","Member","Spring","Clothing","Nebraska"
368,52,"Male",40,"Bank Transfer","Offline","Member","Spring","Clothing","Tennessee"
369,24,"Male",39,"Cash","Standard","Member","Spring","Accessories","Oklahoma"
370,38,"Male",40,"PayPal","Offline","Member","Summer","Accessories","Wisconsin"
371,59,"Male",34,"PayPal","Online","Member","Winter","Accessories","Oregon"
372,27,"Male",83,"PayPal","2-Day Shipping","Member","Winter","Footwear","North Carolina"
373,24,"Male",85,"Debit Card","Standard","Member","Summer","Clothing","Pennsylvania"
374,23,"Male",27,"Venmo","Online","Member","Summer","Outerwear","North Dakota"
375,69,"Male",78,"Bank Transfer","Offline","Member","Spring","Accessories","Ohio"
376,59,"Male",32,"Debit Card","Standard","Member","Summer","Accessories","Oklahoma"
377,51,"Male",51,"Venmo","Online","Member","Fall","Footwear","South Carolina"
378,63,"Male",32,"Credit Card","Standard","Member","Spring","Accessories","Maine"
379,54,"Male",62,"Credit Card","Online","Member","Winter","Clothing","Nevada"
380,32,"Male",29,"Debit Card","2-Day Shipping","Member","Fall","Clothing","Montana"
381,39,"Male",69,"Bank Transfer","Offline","Member","Fall","Accessories","New Hampshire"
382,66,"Male",25,"Credit Card","Offline","Member","Winter","Accessories","Maine"
383,28,"Male",76,"PayPal","Offline","Member","Winter","Clothing","California"
384,50,"Male",77,"PayPal","Standard","Member","Fall","Accessories","West Virginia"
385,70,"Male",33,"Venmo","2-Day Shipping","Member","Fall","Clothing","California"
386,67,"Male",93,"Credit Card","Online","Member","Fall","Clothing","West Virginia"
387,64,"Male",39,"PayPal","Online","Member","Spring","Accessories","Louisiana"
388,45,"Male",93,"PayPal","Offline","Member","Summer","Outerwear","Georgia"
389,22,"Male",82,"PayPal","Offline","Member","Summer","Accessories","Washington"
390,27,"Male",42,"Bank Transfer","Standard","Member","Spring","Footwear","Virginia"
391,25,"Male",71,"PayPal","2-Day Shipping","Member","Winter","Accessories","Indiana"
392,37,"Male",86,"Cash","Standard","Member","Spring","Clothing","Minnesota"
393,26,"Male",82,"Credit Card","Online","Member","Spring","Clothing","Idaho"
394,33,"Male",65,"PayPal","Standard","Member","Fall","Footwear","Vermont"
395,43,"Male",29,"Debit Card","Offline","Member","Spring","Accessories","North Dakota"
396,37,"Male",65,"PayPal","Offline","Member","Winter","Footwear","Rhode Island"
397,46,"Male",88,"Bank Transfer","Standard","Member","Fall","Clothing","South Carolina"
398,22,"Male",46,"Cash","Online","Member","Fall","Accessories","Mississippi"
399,20,"Male",67,"Debit Card","Online","Member","Winter","Footwear","Montana"
400,60,"Male",35,"Debit Card","2-Day Shipping","Member","Fall","Accessories","Idaho"
401,39,"Male",66,"PayPal","Online","Member","Winter","Footwear","Utah"
402,43,"Male",91,"Cash","Standard","Member","Fall","Clothing","Oklahoma"
403,31,"Male",78,"PayPal","Online","Member","Fall","Accessories","California"
404,19,"Male",45,"Bank Transfer","Online","Member","Winter","Footwear","Nevada"
405,35,"Male",93,"Credit Card","Offline","Member","Spring","Clothing","Delaware"
406,41,"Male",74,"Cash","Standard","Member","Summer","Clothing","South Carolina"
407,52,"Male",55,"Cash","Online","Member","Spring","Accessories","Maryland"
408,45,"Male",76,"Credit Card","Online","Member","Spring","Clothing","North Carolina"
409,34,"Male",66,"Cash","Online","Member","Spring","Footwear","Alabama"
410,35,"Male",51,"Bank Transfer","2-Day Shipping","Member","Winter","Clothing","Minnesota"
411,29,"Male",26,"Credit Card","2-Day Shipping","Member","Spring","Clothing","Virginia"
412,59,"Male",29,"PayPal","Online","Member","Summer","Clothing","Michigan"
413,24,"Male",74,"Bank Transfer","Offline","Member","Summer","Outerwear","Maine"
414,70,"Male",99,"Cash","Online","Member","Summer","Accessories","Nevada"
415,29,"Male",88,"Debit Card","Offline","Member","Winter","Accessories","Wyoming"
416,67,"Male",31,"Bank Transfer","Online","Member","Winter","Outerwear","Connecticut"
417,36,"Male",55,"Bank Transfer","Online","Member","Spring","Accessories","Oregon"
418,23,"Male",81,"Debit Card","Online","Member","Fall","Footwear","Mississippi"
419,18,"Male",73,"Venmo","Standard","Member","Spring","Clothing","Illinois"
420,53,"Male",91,"Credit Card","Online","Member","Winter","Clothing","Utah"
421,32,"Male",54,"Debit Card","Online","Member","Spring","Clothing","North Carolina"
422,38,"Male",40,"Cash","Standard","Member","Winter","Clothing","Kentucky"
423,47,"Male",59,"Debit Card","Offline","Member","Fall","Clothing","Minnesota"
424,46,"Male",26,"Credit Card","Offline","Member","Spring","Accessories","New York"
425,66,"Male",23,"PayPal","Standard","Member","Winter","Clothing","Illinois"
426,40,"Male",87,"Credit Card","Offline","Member","Winter","Clothing","North Dakota"
427,43,"Male",71,"Credit Card","Online","Member","Winter","Clothing","Louisiana"
428,58,"Male",91,"Credit Card","Offline","Member","Winter","Accessories","Illinois"
429,21,"Male",64,"Debit Card","Online","Member","Winter","Outerwear","Wyoming"
430,42,"Male",94,"Cash","2-Day Shipping","Member","Winter","Footwear","Washington"
431,24,"Male",40,"Debit Card","Offline","Member","Summer","Clothing","Texas"
432,43,"Male",76,"Cash","Offline","Member","Winter","Accessories","New Hampshire"
433,47,"Male",86,"Venmo","Online","Member","Fall","Clothing","Indiana"
434,49,"Male",92,"Credit Card","Offline","Member","Fall","Clothing","Alabama"
435,50,"Male",52,"PayPal","Offline","Member","Spring","Footwear","Oklahoma"
436,51,"Male",28,"Bank Transfer","Online","Member","Winter","Outerwear","Montana"
437,40,"Male",46,"Bank Transfer","Online","Member","Summer","Clothing","Tennessee"
438,45,"Male",50,"PayPal","Online","Member","Summer","Accessories","New Mexico"
439,52,"Male",23,"Credit Card","Online","Member","Winter","Accessories","Iowa"
440,62,"Male",50,"Cash","Online","Member","Summer","Outerwear","Idaho"
441,20,"Male",89,"Debit Card","Offline","Member","Winter","Clothing","Oklahoma"
442,43,"Male",81,"Credit Card","Standard","Member","Winter","Clothing","Florida"
443,29,"Male",69,"Credit Card","Offline","Member","Fall","Accessories","Michigan"
444,22,"Male",67,"PayPal","Online","Member","Summer","Accessories","Hawaii"
445,48,"Male",20,"Debit Card","Offline","Member","Summer","Clothing","California"
446,42,"Male",29,"Venmo","Standard","Member","Fall","Footwear","Iowa"
447,19,"Male",74,"Venmo","Offline","Member","Summer","Clothing","West Virginia"
448,60,"Male",82,"Bank Transfer","Standard","Member","Spring","Clothing","Washington"
449,32,"Male",23,"Bank Transfer","Online","Member","Summer","Accessories","Missouri"
450,26,"Male",45,"Bank Transfer","2-Day Shipping","Member","Summer","Accessories","New York"
451,25,"Male",21,"Credit Card","Offline","Member","Summer","Footwear","Connecticut"
452,66,"Male",31,"Credit Card","Online","Member","Summer","Accessories","Virginia"
453,45,"Male",45,"PayPal","Online","Member","Summer","Clothing","Missouri"
454,54,"Male",56,"Credit Card","Online","Member","Winter","Accessories","Nebraska"
455,37,"Male",97,"Cash","Online","Member","Summer","Outerwear","New Jersey"
456,54,"Male",100,"Debit Card","Offline","Member","Fall","Clothing","Utah"
457,50,"Male",96,"Credit Card","2-Day Shipping","Member","Fall","Clothing","North Carolina"
458,25,"Male",99,"Debit Card","Online","Member","Spring","Accessories","Rhode Island"
459,47,"Male",91,"PayPal","2-Day Shipping","Member","Winter","Clothing","Arkansas"
460,63,"Male",30,"PayPal","Standard","Member","Winter","Accessories","Maryland"
461,64,"Male",65,"Bank Transfer","Offline","Member","Summer","Footwear","South Carolina"
462,18,"Male",93,"Venmo","Online","Member","Winter","Footwear","Ohio"
463,59,"Male",81,"Venmo","Online","Member","Fall","Outerwear","Illinois"
464,37,"Male",81,"Venmo","Standard","Member","Summer","Accessories","Georgia"
465,23,"Male",52,"PayPal","Online","Member","Winter","Accessories","Alabama"
466,54,"Male",88,"Cash","Online","Member","Summer","Clothing","Oklahoma"
467,38,"Male",24,"PayPal","Online","Member","Winter","Clothing","Vermont"
468,19,"Male",51,"Debit Card","2-Day Shipping","Member","Spring","Accessories","Nebraska"
469,34,"Male",38,"Cash","Online","Member","Fall","Accessories","Georgia"
470,21,"Male",46,"Debit Card","2-Day Shipping","Member","Fall","Clothing","Alabama"
471,50,"Male",63,"Cash","Online","Member","Summer","Clothing","Minnesota"
472,55,"Male",72,"Bank Transfer","2-Day Shipping","Member","Winter","Accessories","Missouri"
473,20,"Male",39,"Bank Transfer","Online","Member","Winter","Clothing","Georgia"
474,34,"Male",42,"PayPal","Offline","Member","Spring","Outerwear","West Virginia"
475,62,"Male",76,"Cash","2-Day Shipping","Member","Summer","Clothing","Arkansas"
476,21,"Male",66,"Debit Card","Online","Member","Summer","Footwear","Ohio"
477,21,"Male",90,"Debit Card","Online","Member","Spring","Accessories","Connecticut"
478,42,"Male",56,"Debit Card","Online","Member","Summer","Clothing","North Dakota"
479,35,"Male",43,"Venmo","Online","Member","Winter","Accessories","Kansas"
480,39,"Male",84,"Venmo","Offline","Member","Winter","Accessories","Iowa"
481,68,"Male",88,"Debit Card","Standard","Member","Summer","Clothing","Vermont"
482,46,"Male",88,"PayPal","2-Day Shipping","Member","Fall","Accessories","Wisconsin"
483,41,"Male",42,"Venmo","2-Day Shipping","Member","Winter","Accessories","Connecticut"
484,23,"Male",73,"Debit Card","Offline","Member","Fall","Clothing","Oklahoma"
485,68,"Male",73,"Bank Transfer","Online","Member","Summer","Accessories","Missouri"
486,48,"Male",44,"Debit Card","Online","Member","Spring","Footwear","Tennessee"
487,38,"Male",63,"Venmo","Offline","Member","Fall","Footwear","New Mexico"
488,41,"Male",68,"Credit Card","Offline","Member","Winter","Outerwear","Iowa"
489,58,"Male",29,"Venmo","Standard","Member","Spring","Clothing","Maine"
490,49,"Male",85,"PayPal","Standard","Member","Summer","Clothing","South Dakota"
491,57,"Male",42,"Cash","2-Day Shipping","Member","Winter","Footwear","Colorado"
492,49,"Male",69,"Credit Card","2-Day Shipping","Member","Summer","Outerwear","Vermont"
493,50,"Male",62,"Debit Card","Standard","Member","Fall","Clothing","Michigan"
494,28,"Male",48,"Cash","Offline","Member","Summer","Accessories","Nevada"
495,38,"Male",68,"Debit Card","Online","Member","Winter","Footwear","Indiana"
496,33,"Male",36,"Debit Card","Online","Member","Fall","Accessories","Michigan"
497,30,"Male",63,"Venmo","Online","Member","Fall","Clothing","California"
498,43,"Male",39,"Cash","Online","Member","Winter","Footwear","Oklahoma"
499,43,"Male",78,"Bank Transfer","Online","Member","Spring","Footwear","Iowa"
500,36,"Male",99,"PayPal","Online","Member","Winter","Footwear","Rhode Island"
501,36,"Male",31,"Venmo","Online","Member","Fall","Clothing","Washington"
502,64,"Male",45,"Venmo","Online","Member","Spring","Footwear","Florida"
503,59,"Male",30,"PayPal","Online","Member","Fall","Clothing","South Carolina"
504,55,"Male",24,"Bank Transfer","Online","Member","Summer","Footwear","West Virginia"
505,42,"Male",22,"PayPal","Online","Member","Winter","Footwear","Missouri"
506,61,"Male",63,"Cash","Online","Member","Spring","Clothing","Maine"
507,28,"Male",40,"Debit Card","2-Day Shipping","Member","Fall","Accessories","Georgia"
508,65,"Male",20,"Debit Card","Offline","Member","Spring","Clothing","Maine"
509,27,"Male",20,"PayPal","Offline","Member","Winter","Accessories","Illinois"
510,41,"Male",80,"Debit Card","Online","Member","Summer","Clothing","Delaware"
511,21,"Male",87,"Venmo","2-Day Shipping","Member","Fall","Clothing","West Virginia"
512,61,"Male",46,"PayPal","Online","Member","Fall","Clothing","Hawaii"
513,19,"Male",49,"Bank Transfer","Online","Member","Winter","Accessories","New York"
514,22,"Male",65,"Venmo","Offline","Member","Fall","Accessories","New Mexico"
515,64,"Male",62,"PayPal","Standard","Member","Winter","Clothing","Indiana"
516,28,"Male",67,"Cash","Online","Member","Spring","Accessories","Kentucky"
517,34,"Male",41,"Debit Card","2-Day Shipping","Member","Fall","Clothing","West Virginia"
518,61,"Male",49,"Cash","Online","Member","Fall","Footwear","North Dakota"
519,24,"Male",100,"Venmo","Online","Member","Fall","Clothing","Oregon"
520,19,"Male",54,"Bank Transfer","2-Day Shipping","Member","Summer","Accessories","Minnesota"
521,51,"Male",84,"Debit Card","Online","Member","Spring","Accessories","South Carolina"
522,36,"Male",41,"Bank Transfer","Standard","Member","Winter","Clothing","Vermont"
523,65,"Male",88,"Cash","Offline","Member","Spring","Accessories","Minnesota"
524,46,"Male",40,"PayPal","Online","Member","Spring","Footwear","Delaware"
525,59,"Male",39,"PayPal","Online","Member","Summer","Clothing","Pennsylvania"
526,51,"Male",37,"Debit Card","Online","Member","Spring","Outerwear","Iowa"
527,51,"Male",52,"Cash","Standard","Member","Winter","Clothing","New Jersey"
528,21,"Male",23,"Bank Transfer","Online","Member","Winter","Clothing","South Carolina"
529,34,"Male",88,"Cash","Online","Member","Winter","Footwear","Maryland"
530,32,"Male",84,"Credit Card","Standard","Member","Fall","Clothing","California"
531,48,"Male",37,"Credit Card","Offline","Member","Winter","Outerwear","Montana"
532,50,"Male",51,"Cash","Online","Member","Fall","Footwear","Vermont"
533,26,"Male",76,"Bank Transfer","Online","Member","Winter","Clothing","Texas"
534,57,"Male",60,"Debit Card","Online","Member","Spring","Footwear","North Carolina"
535,65,"Male",72,"PayPal","Online","Member","Fall","Accessories","Florida"
536,56,"Male",45,"Bank Transfer","Online","Member","Spring","Clothing","West Virginia"
537,44,"Male",84,"Debit Card","Offline","Member","Fall","Outerwear","Illinois"
538,50,"Male",49,"Debit Card","Offline","Member","Summer","Clothing","Virginia"
539,27,"Male",22,"Cash","Online","Member","Spring","Clothing","Virginia"
540,49,"Male",48,"Debit Card","Offline","Member","Winter","Outerwear","Wyoming"
541,49,"Male",37,"Cash","Online","Member","Spring","Clothing","South Carolina"
542,52,"Male",27,"Cash","Online","Member","Fall","Outerwear","Connecticut"
543,27,"Male",79,"Cash","Online","Member","Spring","Footwear","Illinois"
544,53,"Male",98,"Credit Card","Online","Member","Spring","Clothing","Alabama"
545,34,"Male",64,"Bank Transfer","Standard","Member","Summer","Footwear","Washington"
546,33,"Male",32,"Debit Card","2-Day Shipping","Member","Summer","Outerwear","Alabama"
547,62,"Male",74,"Venmo","Online","Member","Winter","Clothing","New Mexico"
548,38,"Male",50,"Venmo","Online","Member","Winter","Outerwear","Nevada"
549,36,"Male",64,"Debit Card","Offline","Member","Winter","Accessories","Nebraska"
550,31,"Male",29,"Venmo","Online","Member","Fall","Accessories","Arizona"
551,62,"Male",62,"PayPal","Offline","Member","Summer","Accessories","Georgia"
552,29,"Male",78,"Cash","2-Day Shipping","Member","Fall","Outerwear","Idaho"
553,24,"Male",94,"Bank Transfer","Online","Member","Fall","Clothing","Missouri"
554,63,"Male",59,"Credit Card","Online","Member","Winter","Accessories","Florida"
555,56,"Male",47,"Bank Transfer","Online","Member","Summer","Footwear","Minnesota"
556,63,"Male",57,"Venmo","Online","Member","Fall","Accessories","Maine"
